Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Re_engaged_people,Days_with_us,Days_until_reengagement,Total_NumFlights,Total_DistanceKM,Perc_Flights_With_Companions,Dollar_Cost_Points_Remaining,Recency_Days,Total_NumFlights_2019,Total_NumFlights_2020,Total_NumFlights_2021,Total_DistanceKM_2019,Total_DistanceKM_2020,Total_DistanceKM_2021,Perc_Flights_With_Companions_2019,Perc_Flights_With_Companions_2020,Perc_Flights_With_Companions_2021,Dollar_Cost_Points_Remaining_2019,Dollar_Cost_Points_Remaining_2020,Dollar_Cost_Points_Remaining_2021,Total_NumFlights_month_1,Total_NumFlights_month_2,Total_NumFlights_month_3,Total_NumFlights_month_4,Total_NumFlights_month_5,Total_NumFlights_month_6,Total_NumFlights_month_7,Total_NumFlights_month_8,Total_NumFlights_month_9,Total_NumFlights_month_10,Total_NumFlights_month_11,Total_NumFlights_month_12,Total_DistanceKM_month_1,Total_DistanceKM_month_2,Total_DistanceKM_month_3,Total_DistanceKM_month_4,Total_DistanceKM_month_5,Total_DistanceKM_month_6,Total_DistanceKM_month_7,Total_DistanceKM_month_8,Total_DistanceKM_month_9,Total_DistanceKM_month_10,Total_DistanceKM_month_11,Total_DistanceKM_month_12,Perc_Flights_With_Companions_month_1,Perc_Flights_With_Companions_month_2,Perc_Flights_With_Companions_month_3,Perc_Flights_With_Companions_month_4,Perc_Flights_With_Companions_month_5,Perc_Flights_With_Companions_month_6,Perc_Flights_With_Companions_month_7,Perc_Flights_With_Companions_month_8,Perc_Flights_With_Companions_month_9,Perc_Flights_With_Companions_month_10,Perc_Flights_With_Companions_month_11,Perc_Flights_With_Companions_month_12,Dollar_Cost_Points_Remaining_month_1,Dollar_Cost_Points_Remaining_month_2,Dollar_Cost_Points_Remaining_month_3,Dollar_Cost_Points_Remaining_month_4,Dollar_Cost_Points_Remaining_month_5,Dollar_Cost_Points_Remaining_month_6,Dollar_Cost_Points_Remaining_month_7,Dollar_Cost_Points_Remaining_month_8,Dollar_Cost_Points_Remaining_month_9,Dollar_Cost_Points_Remaining_month_10,Dollar_Cost_Points_Remaining_month_11,Dollar_Cost_Points_Remaining_month_12
870223,Haley,Shew,Haley Shew,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,60078.0,Married,Star,2021-08-10,,10213.99,Standard,False,142,,24.0,60274.0,29.166666666666668,17.65,29.0,0.0,0.0,24.0,0.0,0.0,60274.0,0.0,0.0,29.166666666666668,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12072.0,0.0,19981.0,28221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.55,0.0,19.98,28.22
744320,Erin,Mascio,Erin Mascio,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Doctor,Rural,18150.0,Married,Star,2021-02-03,,10215.78,2021 Promotion,False,330,,93.0,204701.0,15.053763440860216,204.66,29.0,0.0,0.0,93.0,0.0,0.0,204701.0,0.0,0.0,15.053763440860216,0.0,0.0,204.66,0.0,0.0,14.0,7.0,10.0,10.0,0.0,9.0,10.0,6.0,12.0,15.0,0.0,0.0,24136.0,13782.0,21834.0,30163.0,0.0,33518.0,9452.0,22668.0,15103.0,34045.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,26.666666666666668,0.0,0.0,24.13,13.78,21.83,30.16,0.0,33.51,9.45,22.66,15.1,34.04
886086,Will,Santolucito,Will Santolucito,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,High School or Below,Rural,22821.0,Married,Star,2020-04-16,,10232.85,Standard,False,623,,197.0,354036.0,20.812182741116754,164.24809999999997,29.0,67.0,74.0,56.0,91142.0,101269.0,161625.0,13.432835820895523,12.162162162162163,41.07142857142857,53.28809999999999,59.18,51.78,0.0,1.0,0.0,2.0,29.0,54.0,15.0,39.0,29.0,11.0,16.0,1.0,0.0,16880.0,0.0,23710.0,57517.0,51888.0,46846.0,49105.0,68659.0,8271.0,13463.0,17697.0,0.0,100.0,0.0,100.0,0.0,18.51851851851852,33.33333333333333,12.82051282051282,6.896551724137931,72.72727272727273,50.0,0.0,0.0,16.88,0.0,23.71,57.514799999999994,51.8825,1.6203999999999996,-15.508400000000002,68.6538,-71.6463,13.451300000000002,17.69
626046,Georgie,Whitecotton,Georgie Whitecotton,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Rural,0.0,Single,Star,2021-07-26,,10244.24,Standard,False,157,,23.0,43597.0,17.391304347826086,43.59,90.0,0.0,0.0,23.0,0.0,0.0,43597.0,0.0,0.0,17.391304347826086,0.0,0.0,43.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15403.0,28194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,28.19,0.0,0.0
511584,Ferdinand,Mastrelli,Ferdinand Mastrelli,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,52693.0,Married,Star,2015-10-28,,10248.9,Standard,False,2255,,226.0,365214.0,28.761061946902654,318.7941,29.0,67.0,75.0,84.0,96515.0,107239.0,161460.0,34.32835820895522,34.66666666666667,19.047619047619047,74.5641,82.82,161.41,8.0,3.0,0.0,12.0,22.0,21.0,27.0,48.0,23.0,6.0,10.0,46.0,29693.0,18507.0,0.0,21854.0,36233.0,3059.0,35631.0,77371.0,20235.0,12693.0,44756.0,65182.0,62.5,66.66666666666666,0.0,0.0,0.0,0.0,55.55555555555556,18.75,47.82608695652174,0.0,80.0,32.608695652173914,29.680500000000002,18.5,0.0,21.85,36.2171,3.0589999999999997,35.622,77.36449999999999,20.235,12.69,-1.5975,65.1735
758322,Guadalupe,Simunovich,Guadalupe Simunovich,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,College,Suburban,0.0,Single,Star,2015-09-10,,10255.8,Standard,False,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740105,Sparkle,Pestoni,Sparkle Pestoni,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,73661.0,Married,Star,2016-05-20,,10280.81,Standard,False,2050,,174.0,399606.0,24.137931034482758,344.4687,29.0,51.0,56.0,67.0,102730.0,114143.0,182733.0,25.49019607843137,26.785714285714285,20.8955223880597,102.7287,114.13,127.61,23.0,8.0,13.0,0.0,29.0,0.0,5.0,12.0,37.0,11.0,7.0,29.0,55770.0,26209.0,60025.0,0.0,21060.0,0.0,3112.0,80654.0,72130.0,23646.0,17353.0,39647.0,0.0,0.0,7.6923076923076925,0.0,44.827586206896555,0.0,100.0,75.0,16.216216216216218,0.0,42.857142857142854,17.24137931034483,55.762,26.203899999999997,60.0146,0.0,21.0556,0.0,-51.98,80.6507,72.128,23.64,17.35,39.6439
549757,Sharyn,Fechtel,Sharyn Fechtel,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,24723.0,Married,Star,2018-03-12,,10295.47,Standard,False,1389,,156.0,193765.0,25.64102564102564,72.92160000000001,29.0,34.0,37.0,85.0,36256.0,40284.0,117225.0,20.588235294117645,21.62162162162162,29.411764705882355,-4.568400000000001,-5.1,82.59,6.0,15.0,9.0,21.0,14.0,0.0,21.0,6.0,32.0,13.0,12.0,7.0,31856.0,1283.0,13511.0,33007.0,6638.0,0.0,2314.0,2233.0,30647.0,27674.0,42460.0,2142.0,33.33333333333333,0.0,66.66666666666666,42.857142857142854,57.14285714285714,0.0,23.809523809523807,0.0,12.5,0.0,50.0,0.0,31.844299999999997,1.2775,-21.09,32.9973,6.63,0.0,2.31,2.2275,-55.538999999999994,27.67,42.45399999999999,2.14
968638,Trevor,Tasler,Trevor Tasler,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Rural,0.0,Single,Star,2020-11-11,,10297.0,Standard,False,414,,104.0,185977.0,32.69230769230769,90.93610000000001,29.0,13.0,14.0,77.0,11906.0,13229.0,160842.0,46.15384615384615,50.0,27.27272727272727,11.906099999999999,13.22,65.81,4.0,1.0,3.0,2.0,7.0,15.0,4.0,6.0,11.0,1.0,6.0,44.0,9955.0,2557.0,14535.0,17189.0,5058.0,17680.0,2666.0,32981.0,2045.0,4776.0,19487.0,57048.0,100.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,63.63636363636363,100.0,66.66666666666666,31.818181818181817,9.95,2.55,14.53,-30.83,5.05,17.68,2.66,32.98,2.04,-42.19,19.48,57.0361
277033,Penny,Birner,Penny Birner,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,21839.0,Single,Star,2019-10-10,,10302.9,Standard,False,812,,125.0,309632.0,28.000000000000004,229.21989999999997,29.0,36.0,41.0,48.0,81811.0,90901.0,136920.0,33.33333333333333,31.70731707317073,20.833333333333336,43.7499,48.58,136.89,20.0,10.0,0.0,11.0,27.0,11.0,17.0,3.0,7.0,0.0,3.0,16.0,26921.0,34868.0,0.0,34346.0,44357.0,30812.0,65059.0,16866.0,13553.0,0.0,15102.0,27748.0,20.0,0.0,0.0,36.36363636363637,22.22222222222222,81.81818181818183,35.294117647058826,0.0,28.57142857142857,0.0,0.0,25.0,26.9126,34.8617,0.0,34.3393,-35.99960000000001,30.8053,65.05059999999999,16.86,13.55,0.0,15.1,27.74
646289,Tawana,Serandos,Tawana Serandos,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,55906.0,Married,Star,2021-11-07,,10346.11,Standard,False,53,,2.0,11142.0,100.0,11.14,29.0,0.0,0.0,2.0,0.0,0.0,11142.0,0.0,0.0,100.0,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14
941719,Antonietta,Krahn,Antonietta Krahn,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Single,Star,2020-06-10,2021-02-10,10346.32,Standard,False,245,,92.0,147105.0,16.304347826086957,147.07229999999998,332.0,42.0,47.0,3.0,60252.0,66947.0,19906.0,16.666666666666664,17.02127659574468,0.0,60.2523,66.92,19.9,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,21.0,25.0,15.0,0.0,19906.0,0.0,0.0,0.0,0.0,24008.0,0.0,12434.0,12937.0,12088.0,65732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,19.9,0.0,0.0,0.0,0.0,24.002399999999998,0.0,12.4296,12.928099999999999,12.085799999999999,65.7264
991090,Mazie,Leibowitz,Mazie Leibowitz,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Urban,34244.0,Married,Star,2018-07-11,,10348.01,Standard,False,1268,,128.0,300414.0,11.71875,300.3518,90.0,42.0,46.0,40.0,90542.0,100602.0,109270.0,0.0,0.0,37.5,90.54180000000001,100.57,109.24,16.0,10.0,0.0,0.0,13.0,0.0,14.0,8.0,6.0,17.0,15.0,29.0,42276.0,48913.0,0.0,0.0,27597.0,0.0,34789.0,11957.0,20003.0,70026.0,23180.0,21673.0,6.25,50.0,0.0,0.0,38.46153846153847,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,42.263400000000004,48.9075,0.0,0.0,27.59,0.0,34.78,11.9537,19.9952,70.0157,23.18,21.6663
156684,Lakenya,Proulx,Lakenya Proulx,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Suburban,73895.0,Married,Star,2019-11-18,,10351.37,Standard,False,773,,179.0,348736.0,20.11173184357542,271.5507,29.0,58.0,63.0,58.0,108911.0,121013.0,118812.0,24.137931034482758,25.396825396825395,10.344827586206897,72.38069999999999,80.38,118.79,7.0,17.0,25.0,2.0,21.0,14.0,23.0,21.0,0.0,12.0,26.0,11.0,19054.0,16047.0,1607.0,36220.0,33107.0,62394.0,55255.0,21479.0,0.0,24891.0,52892.0,25790.0,0.0,52.94117647058824,0.0,0.0,0.0,42.857142857142854,0.0,61.904761904761905,0.0,0.0,7.6923076923076925,54.54545454545454,19.05,16.0414,1.6014,36.2167,33.1025,62.3833,55.2438,21.4745,0.0,24.882600000000004,-24.235500000000002,25.79
247714,Enedina,Kiner,Enedina Kiner,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,68309.0,Divorced,Star,2020-02-12,,10357.51,Standard,False,687,,212.0,386352.0,12.264150943396226,307.8866,59.0,82.0,91.0,39.0,156009.0,173344.0,56999.0,9.75609756097561,8.791208791208792,25.64102564102564,118.8666,132.05,56.97,0.0,0.0,15.0,23.0,24.0,3.0,45.0,32.0,15.0,0.0,26.0,29.0,0.0,0.0,29754.0,31350.0,32471.0,3867.0,115466.0,68006.0,16982.0,0.0,58622.0,29834.0,0.0,0.0,0.0,34.78260869565217,25.0,0.0,4.444444444444445,12.5,26.666666666666668,0.0,7.6923076923076925,0.0,0.0,0.0,29.754,31.35,32.4625,3.86,115.45649999999999,-10.415,16.9742,0.0,58.6126,29.8318
143422,Tamara,Melville,Tamara Melville,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Urban,58327.0,Married,Star,2017-08-11,,10364.35,Standard,False,1602,,262.0,435539.0,23.66412213740458,198.8418,90.0,89.0,99.0,74.0,139043.0,154492.0,142004.0,26.96629213483146,26.262626262626267,16.216216216216218,48.8718,54.26,95.71,25.0,20.0,13.0,20.0,13.0,40.0,43.0,45.0,20.0,15.0,8.0,0.0,16198.0,38887.0,6218.0,16794.0,38188.0,100841.0,69586.0,42967.0,19689.0,47523.0,38648.0,0.0,60.0,20.0,7.6923076923076925,10.0,0.0,37.5,18.6046511627907,0.0,40.0,60.0,0.0,0.0,16.1949,38.8755,6.21,16.781100000000002,38.1791,100.8251,-43.165200000000006,42.9604,19.686,-76.352,38.6469,0.0
220131,Albertina,Bolten,Albertina Bolten,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,58327.0,Married,Star,2021-02-22,,10364.35,2021 Promotion,False,311,,79.0,106551.0,16.455696202531644,106.52,29.0,0.0,0.0,79.0,0.0,0.0,106551.0,0.0,0.0,16.455696202531644,0.0,0.0,106.52,0.0,0.0,7.0,4.0,16.0,20.0,0.0,16.0,0.0,0.0,7.0,9.0,0.0,0.0,6487.0,6693.0,7753.0,38328.0,0.0,10367.0,0.0,0.0,14040.0,22883.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,71.42857142857143,0.0,0.0,0.0,6.48,6.69,7.75,38.32,0.0,10.36,0.0,0.0,14.04,22.88
420339,Jovita,Dubyk,Jovita Dubyk,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Urban,0.0,Married,Star,2019-07-11,,10369.39,Standard,False,903,,253.0,493355.0,13.043478260869565,458.85970000000003,29.0,99.0,109.0,45.0,161221.0,179133.0,153001.0,11.11111111111111,11.009174311926607,22.22222222222222,161.21970000000002,179.09,118.55,28.0,2.0,29.0,18.0,31.0,33.0,28.0,15.0,4.0,21.0,21.0,23.0,20040.0,15668.0,85480.0,46346.0,76727.0,40033.0,6875.0,29091.0,5940.0,49313.0,49018.0,68824.0,0.0,100.0,6.896551724137931,50.0,0.0,0.0,32.142857142857146,0.0,100.0,28.57142857142857,0.0,4.3478260869565215,20.0308,15.66,85.4711,46.3335,76.7157,40.0269,6.8612,29.089899999999997,-28.47,49.308600000000006,49.0091,68.8229
244245,Linnea,Rutenbar,Linnea Rutenbar,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Married,Star,2016-06-06,,10377.37,Standard,False,2033,,227.0,499260.0,26.87224669603524,330.86409999999995,29.0,79.0,87.0,61.0,134908.0,149899.0,214453.0,27.848101265822784,28.735632183908045,22.950819672131146,82.8441,92.0,156.02,29.0,4.0,36.0,9.0,13.0,31.0,3.0,5.0,30.0,17.0,36.0,14.0,53773.0,14987.0,48378.0,34902.0,32304.0,80439.0,25197.0,35453.0,45844.0,24869.0,41460.0,61654.0,0.0,0.0,36.11111111111111,88.88888888888889,15.384615384615385,54.83870967741935,100.0,0.0,0.0,0.0,36.11111111111111,35.714285714285715,53.7637,14.9792,-61.5426,34.8938,32.289300000000004,80.4324,25.19,35.45,45.836999999999996,24.860100000000003,41.4462,3.265
821296,Desirae,Pernesky,Desirae Pernesky,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,32821.0,Married,Star,2019-10-11,,10382.38,Standard,False,811,,178.0,306777.0,27.52808988764045,196.18130000000002,29.0,42.0,46.0,90.0,63140.0,70157.0,173480.0,11.904761904761903,10.869565217391305,43.333333333333336,63.1413,70.13,62.91,2.0,15.0,29.0,4.0,7.0,7.0,21.0,26.0,31.0,21.0,6.0,9.0,21088.0,27213.0,48999.0,12855.0,19084.0,31873.0,30447.0,30101.0,37363.0,31671.0,4144.0,11939.0,0.0,33.33333333333333,20.689655172413794,100.0,0.0,100.0,47.61904761904761,30.76923076923077,19.35483870967742,9.523809523809524,0.0,11.11111111111111,21.08,27.206,48.990100000000005,12.849400000000001,19.08,31.87,30.44,-35.3475,37.358000000000004,-13.414700000000003,4.14,11.93
440198,Bernard,Kintigh,Bernard Kintigh,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Master,Suburban,11721.0,Divorced,Star,2016-05-30,,10382.5,Standard,False,2040,,237.0,448140.0,29.535864978902953,325.1607,59.0,72.0,80.0,85.0,151391.0,168213.0,128536.0,37.5,38.75,14.117647058823529,93.1707,103.47,128.52,17.0,0.0,14.0,8.0,32.0,28.0,0.0,29.0,42.0,15.0,25.0,27.0,37500.0,0.0,28083.0,29235.0,59075.0,72436.0,0.0,58177.0,71622.0,20886.0,40796.0,30330.0,0.0,0.0,0.0,75.0,15.625,46.42857142857143,0.0,31.03448275862069,11.904761904761903,66.66666666666666,36.0,48.148148148148145,37.4933,0.0,28.08,29.2283,59.07190000000001,72.4305,0.0,-16.4624,71.6091,-27.4028,40.7861,30.326700000000002
123668,Josef,Krausz,Josef Krausz,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Doctor,Suburban,24392.0,Married,Star,2017-09-23,,10387.25,Standard,False,1559,,272.0,488801.0,18.75,289.73720000000003,29.0,86.0,97.0,89.0,136897.0,152108.0,199796.0,12.790697674418606,11.34020618556701,32.58426966292135,67.9572,75.48,146.3,27.0,15.0,8.0,1.0,0.0,36.0,53.0,33.0,26.0,21.0,24.0,28.0,36017.0,43588.0,18307.0,26067.0,0.0,55854.0,104770.0,37938.0,47024.0,51624.0,31406.0,36206.0,7.4074074074074066,53.333333333333336,62.5,0.0,0.0,22.22222222222222,7.547169811320755,12.121212121212121,23.076923076923077,38.095238095238095,4.166666666666666,17.857142857142858,-27.8959,-38.056099999999994,18.3,26.06,0.0,55.854,104.7598,37.936,-6.445900000000002,51.62,31.399299999999997,36.205999999999996
866995,Nicholle,Kahanaoi,Nicholle Kahanaoi,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,61222.0,Single,Star,2020-11-03,,10388.55,Standard,False,422,,32.0,68965.0,34.375,-6.78,90.0,0.0,0.0,32.0,0.0,0.0,68965.0,0.0,0.0,34.375,0.0,0.0,-6.78,5.0,1.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7394.0,12415.0,14963.0,2033.0,28372.0,0.0,0.0,0.0,0.0,3788.0,0.0,0.0,0.0,0.0,50.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,7.39,12.41,-13.06,-45.67,28.37,0.0,0.0,0.0,0.0,3.78,0.0,0.0
702863,Darline,Rassmussen,Darline Rassmussen,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,33432.0,Single,Star,2016-11-22,,10388.99,Standard,False,1864,,167.0,348838.0,23.952095808383234,196.3867,120.0,58.0,64.0,45.0,124445.0,138273.0,86120.0,20.689655172413794,18.75,35.55555555555556,52.2567,58.03,86.1,19.0,0.0,0.0,23.0,0.0,37.0,15.0,34.0,14.0,25.0,0.0,0.0,36873.0,0.0,0.0,60988.0,0.0,83195.0,9785.0,96122.0,26261.0,35614.0,0.0,0.0,42.10526315789473,0.0,0.0,0.0,0.0,8.108108108108109,0.0,41.17647058823529,50.0,32.0,0.0,0.0,-4.895699999999997,0.0,0.0,60.9723,0.0,83.18440000000001,9.785,-14.528900000000013,26.26,35.6096,0.0,0.0
161546,Dee,Allenbaugh,Dee Allenbaugh,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,28948.0,Married,Star,2016-02-05,2017-05-26,10390.67,Standard,False,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329720,Fae,Andre,Fae Andre,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,81439.0,Single,Star,2016-06-13,,10391.78,Standard,False,2026,,234.0,493446.0,20.94017094017094,493.3606,29.0,83.0,92.0,59.0,160592.0,178434.0,154420.0,14.457831325301203,14.130434782608695,40.67796610169492,160.5906,178.39,154.38,23.0,22.0,1.0,25.0,22.0,13.0,30.0,13.0,20.0,7.0,23.0,35.0,43443.0,48161.0,21323.0,39144.0,58337.0,10712.0,58345.0,60179.0,32649.0,16239.0,30288.0,74626.0,0.0,9.090909090909092,100.0,8.0,18.181818181818183,100.0,0.0,69.23076923076923,20.0,57.14285714285714,8.695652173913043,22.857142857142858,43.4326,48.1554,21.32,39.1375,58.32899999999999,10.7042,58.337199999999996,60.1655,32.643699999999995,16.23,30.2869,74.6186
171937,Voncile,Oyler,Voncile Oyler,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,22601.0,Married,Star,2019-05-13,,10394.36,Standard,False,962,,233.0,408533.0,22.317596566523605,408.45669999999996,29.0,65.0,71.0,97.0,109587.0,121763.0,177183.0,23.076923076923077,23.943661971830984,20.618556701030926,109.58670000000001,121.73,177.14,16.0,17.0,25.0,31.0,14.0,8.0,16.0,9.0,33.0,25.0,24.0,15.0,31372.0,9806.0,71542.0,51088.0,25445.0,50873.0,12157.0,34169.0,55188.0,22981.0,12627.0,31285.0,0.0,23.52941176470588,44.0,41.935483870967744,42.857142857142854,0.0,0.0,0.0,0.0,24.0,37.5,20.0,31.3668,9.8049,71.5354,51.0809,25.44,50.8675,12.15,34.16,55.182700000000004,22.9703,12.6182,31.28
454628,Caprice,Mcenany,Caprice Mcenany,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,male,Bachelor,Suburban,34948.0,Married,Star,2020-08-25,,10396.53,Standard,False,492,,89.0,273857.0,15.730337078651685,273.7937,29.0,20.0,22.0,47.0,73704.0,81893.0,118260.0,0.0,0.0,29.78723404255319,73.7037,81.88,118.21,1.0,1.0,0.0,0.0,10.0,3.0,8.0,5.0,8.0,0.0,28.0,25.0,12807.0,19618.0,0.0,0.0,2960.0,39528.0,18006.0,4579.0,57542.0,0.0,50137.0,68680.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,25.0,0.0,10.714285714285714,0.0,12.8,19.61,0.0,0.0,2.96,39.52,18.0,4.57,57.537,0.0,50.126099999999994,68.6706
484422,Trenton,Graceffo,Trenton Graceffo,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Master,Urban,20228.0,Divorced,Star,2019-05-25,,10408.97,Standard,False,950,,124.0,281607.0,17.741935483870968,175.07330000000002,120.0,46.0,51.0,27.0,103488.0,114987.0,63132.0,17.391304347826086,15.686274509803921,22.22222222222222,70.9533,78.8,25.32,0.0,11.0,19.0,22.0,4.0,0.0,7.0,19.0,2.0,0.0,19.0,21.0,0.0,31870.0,68043.0,29059.0,23150.0,0.0,4771.0,76202.0,952.0,0.0,41811.0,5749.0,0.0,9.090909090909092,0.0,22.727272727272727,100.0,0.0,0.0,10.526315789473683,100.0,0.0,42.10526315789473,0.0,0.0,31.853099999999998,68.03739999999999,29.0455,-45.53940000000001,0.0,4.77,76.1979,-36.84,0.0,41.8054,5.743399999999999
521684,Kenneth,Lupiani,Kenneth Lupiani,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Master,Rural,20228.0,Divorced,Star,2018-11-02,,10408.97,2021 Promotion,False,1154,,215.0,375930.0,19.069767441860467,345.3161,59.0,69.0,76.0,70.0,117655.0,130729.0,127546.0,17.391304347826086,17.105263157894736,22.857142857142858,117.65610000000001,130.68,96.98,31.0,11.0,21.0,2.0,5.0,25.0,0.0,41.0,29.0,13.0,7.0,30.0,57853.0,20160.0,31437.0,7767.0,12375.0,68588.0,0.0,61939.0,38841.0,56934.0,15168.0,4868.0,0.0,45.45454545454545,28.57142857142857,0.0,0.0,24.0,0.0,21.951219512195124,0.0,0.0,28.57142857142857,43.333333333333336,57.8384,-10.38,31.431400000000004,7.759200000000001,12.37,68.5791,0.0,61.9282,38.8355,56.92850000000001,15.16,4.8658
620563,Renetta,Bickle,Renetta Bickle,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Master,Rural,20228.0,Divorced,Star,2018-10-08,,10408.97,Standard,False,1179,,209.0,455122.0,45.933014354066984,103.83919999999998,59.0,81.0,88.0,40.0,193820.0,215358.0,45944.0,45.67901234567901,47.72727272727273,42.5,51.19920000000002,56.83,-4.19,17.0,2.0,10.0,17.0,25.0,29.0,15.0,30.0,6.0,25.0,12.0,21.0,14168.0,27715.0,21608.0,48771.0,16167.0,83472.0,62123.0,64116.0,39529.0,7687.0,4982.0,64784.0,64.70588235294117,0.0,70.0,52.94117647058824,24.0,68.96551724137932,66.66666666666666,66.66666666666666,0.0,16.0,0.0,42.857142857142854,14.1613,27.708299999999998,21.6,48.762100000000004,16.1581,33.35049999999999,-39.440200000000004,-55.795100000000005,39.524499999999996,-71.9476,4.98,64.7773
679311,Yahaira,Mcgoogan,Yahaira Mcgoogan,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Master,Suburban,20228.0,Divorced,Star,2020-07-25,,10408.97,Standard,False,523,,131.0,313070.0,24.427480916030532,162.81069999999997,29.0,14.0,16.0,101.0,68051.0,75613.0,169406.0,64.28571428571429,62.5,12.871287128712872,35.3007,39.2,88.31,8.0,0.0,12.0,9.0,0.0,16.0,21.0,11.0,14.0,23.0,2.0,15.0,22517.0,0.0,16222.0,15928.0,0.0,31029.0,24204.0,5913.0,61702.0,63716.0,51256.0,20583.0,62.5,0.0,16.666666666666664,11.11111111111111,0.0,0.0,0.0,100.0,35.714285714285715,34.78260869565217,0.0,0.0,22.51,0.0,16.22,-16.36,0.0,31.02,24.2,5.910799999999999,12.920300000000006,-5.439700000000003,51.249300000000005,20.58
